timestamp,asset_id,soc,soh,temperature,power,status,data_quality_flag
2025-12-04T11:30:00+00:00,rack_02,62.73,99.9956,30.18,-5.98,discharging,ok
2025-12-04T11:45:00+00:00,rack_01,59.62,100.0000,28.47,-4.29,discharging,ok
2025-12-04T11:45:00+00:00,rack_02,60.04,99.9987,29.97,-10.77,discharging,ok
2025-12-04T12:00:00+00:00,rack_01,57.30,99.9860,27.90,-9.26,discharging,ok
2025-12-04T12:00:00+00:00,rack_02,58.11,99.9925,30.28,-7.70,discharging,ok
2025-12-04T12:15:00+00:00,rack_01,54.90,99.9971,28.13,-9.61,discharging,ok
2025-12-04T12:15:00+00:00,rack_02,56.37,99.9942,30.26,-6.96,discharging,ok
2025-12-04T12:30:00+00:00,rack_01,53.40,99.9856,27.56,-6.00,discharging,ok
2025-12-04T12:30:00+00:00,rack_02,52.55,99.9959,30.10,-15.30,discharging,ok
2025-12-04T12:45:00+00:00,rack_01,51.99,99.9848,27.83,-5.61,discharging,ok
2025-12-04T12:45:00+00:00,rack_02,50.42,99.9883,29.79,-8.52,discharging,ok
2025-12-04T13:00:00+00:00,rack_01,49.34,100.0000,27.28,-10.63,discharging,ok
2025-12-04T13:00:00+00:00,rack_02,49.72,99.9974,29.58,-2.80,discharging,ok
2025-12-04T13:15:00+00:00,rack_01,47.00,100.0000,27.29,-9.33,discharging,ok
2025-12-04T13:15:00+00:00,rack_02,48.15,99.9832,29.77,-6.27,discharging,ok
2025-12-04T13:30:00+00:00,rack_01,46.17,99.9852,27.71,-3.33,discharging,ok
2025-12-04T13:30:00+00:00,rack_02,45.01,99.9877,29.39,-12.55,discharging,ok
2025-12-04T13:45:00+00:00,rack_01,42.42,100.0000,27.25,-15.02,discharging,ok
2025-12-04T13:45:00+00:00,rack_02,43.79,99.9905,29.23,-4.90,discharging,ok
2025-12-04T14:00:00+00:00,rack_01,40.91,99.9881,27.11,-6.02,discharging,ok
2025-12-04T14:00:00+00:00,rack_02,41.24,99.9848,29.49,-10.17,discharging,ok
2025-12-04T14:15:00+00:00,rack_01,39.37,99.9996,27.33,-6.17,discharging,ok
2025-12-04T14:15:00+00:00,rack_02,39.13,99.9911,29.05,-8.44,discharging,ok
2025-12-04T14:30:00+00:00,rack_01,37.05,99.9857,26.71,-9.30,discharging,ok
2025-12-04T14:30:00+00:00,rack_02,38.76,99.9944,28.84,-1.50,idle,ok
2025-12-04T14:45:00+00:00,rack_01,35.24,99.9894,26.72,-7.24,discharging,ok
2025-12-04T14:45:00+00:00,rack_02,36.87,99.9928,28.94,-7.55,discharging,ok
2025-12-04T15:00:00+00:00,rack_01,34.96,99.9879,26.98,-1.10,idle,ok
2025-12-04T15:00:00+00:00,rack_02,35.64,99.9956,28.72,-4.93,discharging,ok
2025-12-04T15:15:00+00:00,rack_01,32.27,99.9986,26.38,-10.77,discharging,ok
2025-12-04T15:15:00+00:00,rack_02,33.59,99.9925,28.98,-8.18,discharging,ok
2025-12-04T15:30:00+00:00,rack_01,31.82,99.9955,26.22,-1.81,idle,ok
2025-12-04T15:30:00+00:00,rack_02,30.60,99.9996,28.93,-11.99,discharging,ok
2025-12-04T15:45:00+00:00,rack_01,30.88,99.9980,26.43,-3.74,discharging,ok
2025-12-04T15:45:00+00:00,rack_02,31.30,99.9873,28.67,2.81,charging,ok
2025-12-04T16:00:00+00:00,rack_01,28.18,99.9928,26.34,-10.82,discharging,ok
2025-12-04T16:00:00+00:00,rack_02,29.64,99.9960,28.53,-6.65,discharging,ok
2025-12-04T16:15:00+00:00,rack_01,28.31,99.9924,25.99,0.54,idle,ok
2025-12-04T16:15:00+00:00,rack_02,28.48,99.9829,28.41,-4.65,discharging,ok
2025-12-04T16:30:00+00:00,rack_01,26.93,100.0000,25.95,-5.51,discharging,ok
2025-12-04T16:30:00+00:00,rack_02,28.23,99.9961,28.58,-1.00,idle,ok
2025-12-04T16:45:00+00:00,rack_01,27.71,99.9847,25.97,3.10,charging,ok
2025-12-04T16:45:00+00:00,rack_02,25.88,99.9864,28.32,-9.37,discharging,ok
2025-12-04T17:00:00+00:00,rack_01,26.86,99.9879,26.18,-3.38,discharging,ok
2025-12-04T17:00:00+00:00,rack_02,25.80,99.9907,28.31,-0.32,idle,ok
2025-12-04T17:15:00+00:00,rack_01,26.80,99.9871,26.38,-0.25,idle,ok
2025-12-04T17:15:00+00:00,rack_02,26.46,99.9956,28.52,2.63,charging,ok
2025-12-04T17:30:00+00:00,rack_01,25.90,99.9844,26.12,-3.60,discharging,ok
2025-12-04T17:30:00+00:00,rack_02,25.40,99.9837,27.82,-4.22,discharging,ok
2025-12-04T17:45:00+00:00,rack_01,24.28,99.9925,26.15,-6.48,discharging,ok
2025-12-04T17:45:00+00:00,rack_02,25.75,99.9938,28.49,1.39,idle,ok
2025-12-04T18:00:00+00:00,rack_01,24.03,99.9931,25.83,-1.01,idle,ok
2025-12-04T18:00:00+00:00,rack_02,24.31,99.9999,28.51,-5.78,discharging,ok
2025-12-04T18:15:00+00:00,rack_01,25.01,99.9834,25.86,3.93,charging,ok
2025-12-04T18:15:00+00:00,rack_02,26.09,100.0000,28.25,7.13,charging,ok
2025-12-04T18:30:00+00:00,rack_01,24.16,100.0000,26.07,-3.42,discharging,ok
2025-12-04T18:30:00+00:00,rack_02,26.39,99.9942,28.42,1.18,idle,ok
2025-12-04T18:45:00+00:00,rack_01,26.13,99.9904,25.90,7.91,charging,ok
2025-12-04T18:45:00+00:00,rack_02,24.81,99.9872,28.50,-6.28,discharging,ok
2025-12-04T19:00:00+00:00,rack_01,25.84,100.0000,26.13,-1.17,idle,ok
2025-12-04T19:00:00+00:00,rack_02,26.72,99.9852,28.65,7.63,charging,ok
2025-12-04T19:15:00+00:00,rack_01,27.26,99.9924,26.67,5.69,charging,ok
2025-12-04T19:15:00+00:00,rack_02,25.65,99.9911,28.57,-4.27,discharging,ok
2025-12-04T19:30:00+00:00,rack_01,27.09,99.9978,26.70,-0.69,idle,ok
2025-12-04T19:30:00+00:00,rack_02,27.23,99.9978,27.96,6.29,charging,ok
2025-12-04T19:45:00+00:00,rack_01,27.81,100.0000,26.38,2.87,charging,ok
2025-12-04T19:45:00+00:00,rack_02,28.01,100.0000,28.33,3.12,charging,ok
2025-12-04T20:00:00+00:00,rack_01,29.79,99.9955,26.11,7.91,charging,ok
2025-12-04T20:00:00+00:00,rack_02,29.64,99.9983,28.61,6.53,charging,ok
2025-12-04T20:15:00+00:00,rack_01,29.47,99.9854,26.67,-1.25,idle,ok
2025-12-04T20:15:00+00:00,rack_02,30.80,99.9971,28.36,4.64,charging,ok
2025-12-04T20:30:00+00:00,rack_01,30.77,99.9824,26.42,5.19,charging,ok
2025-12-04T20:30:00+00:00,rack_02,31.38,99.9877,28.28,2.32,charging,ok
2025-12-04T20:45:00+00:00,rack_01,32.31,99.9912,26.69,6.17,charging,ok
2025-12-04T20:45:00+00:00,rack_02,32.84,99.9828,28.53,5.86,charging,ok
2025-12-04T21:00:00+00:00,rack_01,33.54,99.9942,26.59,4.91,charging,ok
2025-12-04T21:00:00+00:00,rack_02,34.24,99.9881,28.64,5.60,charging,ok
2025-12-04T21:15:00+00:00,rack_01,35.07,100.0000,27.14,6.13,charging,ok
2025-12-04T21:15:00+00:00,rack_02,37.22,99.9937,28.55,11.90,charging,ok
2025-12-04T21:30:00+00:00,rack_01,37.43,99.9850,26.75,9.42,charging,ok
2025-12-04T21:30:00+00:00,rack_02,37.70,99.9835,28.85,1.92,idle,ok
2025-12-04T21:45:00+00:00,rack_01,39.25,99.9919,26.66,7.30,charging,ok
2025-12-04T21:45:00+00:00,rack_02,38.85,99.9871,29.10,4.60,charging,ok
2025-12-04T22:00:00+00:00,rack_01,41.48,99.9861,26.79,8.88,charging,ok
2025-12-04T22:00:00+00:00,rack_02,40.78,100.0000,28.97,7.73,charging,ok
2025-12-04T22:15:00+00:00,rack_01,43.41,99.9982,27.07,7.76,charging,ok
2025-12-04T22:15:00+00:00,rack_02,42.73,99.9985,29.49,7.79,charging,ok
2025-12-04T22:30:00+00:00,rack_01,46.20,99.9848,27.17,11.15,charging,ok
2025-12-04T22:30:00+00:00,rack_02,46.14,99.9861,29.16,13.63,charging,ok
2025-12-04T22:45:00+00:00,rack_01,48.17,100.0000,27.25,7.87,charging,ok
2025-12-04T22:45:00+00:00,rack_02,47.52,99.9919,29.48,5.54,charging,ok
2025-12-04T23:00:00+00:00,rack_01,48.47,99.9896,27.79,1.21,idle,ok
2025-12-04T23:00:00+00:00,rack_02,48.83,99.9844,29.59,5.24,charging,ok
2025-12-04T23:15:00+00:00,rack_01,51.38,99.9930,27.79,11.64,charging,ok
2025-12-04T23:15:00+00:00,rack_02,51.28,100.0000,29.62,9.79,charging,ok
2025-12-04T23:30:00+00:00,rack_01,53.76,99.9908,27.60,9.51,charging,ok
2025-12-04T23:30:00+00:00,rack_02,53.72,99.9984,30.00,9.76,charging,ok
2025-12-04T23:45:00+00:00,rack_01,55.16,99.9920,27.99,5.59,charging,ok
2025-12-04T23:45:00+00:00,rack_02,54.76,99.9952,30.05,4.14,charging,ok
2025-12-05T00:00:00+00:00,rack_01,58.19,99.9835,28.39,12.15,charging,ok
2025-12-05T00:00:00+00:00,rack_02,57.45,99.9900,30.01,10.78,charging,ok
2025-12-05T00:15:00+00:00,rack_01,60.63,99.9958,28.15,9.76,charging,ok
2025-12-05T00:15:00+00:00,rack_02,60.32,99.9892,30.43,11.49,charging,ok
2025-12-05T00:30:00+00:00,rack_01,61.83,99.9947,27.90,4.78,charging,ok
2025-12-05T00:30:00+00:00,rack_02,62.39,99.9951,30.12,8.26,charging,ok
2025-12-05T00:45:00+00:00,rack_01,64.19,99.9828,28.74,9.45,charging,ok
2025-12-05T00:45:00+00:00,rack_02,64.27,99.9899,30.55,7.52,charging,ok
2025-12-05T01:00:00+00:00,rack_01,67.03,99.9905,28.07,11.34,charging,ok
2025-12-05T01:00:00+00:00,rack_02,65.33,99.9921,30.48,4.26,charging,ok
2025-12-05T01:15:00+00:00,rack_01,68.14,99.9934,28.54,4.44,charging,ok
2025-12-05T01:15:00+00:00,rack_02,67.69,99.9973,30.65,9.41,charging,ok
2025-12-05T01:30:00+00:00,rack_01,69.94,99.9888,28.31,7.19,charging,ok
2025-12-05T01:30:00+00:00,rack_02,68.99,99.9902,31.06,5.21,charging,ok
2025-12-05T01:45:00+00:00,rack_01,70.95,100.0000,28.51,4.06,charging,ok
2025-12-05T01:45:00+00:00,rack_02,71.42,99.9910,30.56,9.74,charging,ok
2025-12-05T02:00:00+00:00,rack_01,73.71,99.9914,28.85,11.02,charging,ok
2025-12-05T02:00:00+00:00,rack_02,74.22,99.9882,30.74,11.20,charging,ok
2025-12-05T02:15:00+00:00,rack_01,76.30,99.9841,29.28,10.37,charging,ok
2025-12-05T02:15:00+00:00,rack_02,75.91,99.9954,30.73,6.76,charging,ok
2025-12-05T02:30:00+00:00,rack_01,78.45,99.9867,28.84,8.58,charging,ok
2025-12-05T02:30:00+00:00,rack_02,76.47,99.9930,31.46,2.23,charging,ok
2025-12-05T02:45:00+00:00,rack_01,78.29,99.9899,28.93,-0.64,idle,ok
2025-12-05T02:45:00+00:00,rack_02,79.27,99.9904,30.81,11.19,charging,ok
2025-12-05T03:00:00+00:00,rack_01,80.75,99.9857,29.35,9.88,charging,ok
2025-12-05T03:00:00+00:00,rack_02,80.21,99.9958,31.04,3.79,charging,ok
2025-12-05T03:15:00+00:00,rack_01,82.54,99.9979,29.00,7.14,charging,ok
2025-12-05T03:15:00+00:00,rack_02,80.98,99.9992,31.10,3.06,charging,ok
2025-12-05T03:30:00+00:00,rack_01,82.87,99.9909,29.24,1.30,idle,ok
2025-12-05T03:30:00+00:00,rack_02,84.15,99.9923,31.54,12.70,charging,ok
2025-12-05T03:45:00+00:00,rack_01,84.76,99.9939,29.57,7.56,charging,ok
2025-12-05T03:45:00+00:00,rack_02,84.16,99.9986,31.59,0.01,idle,ok
2025-12-05T04:00:00+00:00,rack_01,86.40,99.9958,29.40,6.57,charging,ok
2025-12-05T04:00:00+00:00,rack_02,85.92,99.9834,31.27,7.05,charging,ok
2025-12-05T04:15:00+00:00,rack_01,85.73,99.9878,29.36,-2.67,discharging,ok
2025-12-05T04:15:00+00:00,rack_02,87.11,99.9919,31.55,4.77,charging,ok
2025-12-05T04:30:00+00:00,rack_01,86.66,99.9893,29.41,3.70,charging,ok
2025-12-05T04:30:00+00:00,rack_02,87.85,99.9955,31.78,2.95,charging,ok
2025-12-05T04:45:00+00:00,rack_01,89.47,99.9927,29.70,11.27,charging,ok
2025-12-05T04:45:00+00:00,rack_02,87.41,99.9879,31.67,-1.76,idle,ok
2025-12-05T05:00:00+00:00,rack_01,87.82,99.9888,29.35,-6.61,discharging,ok
2025-12-05T05:00:00+00:00,rack_02,88.02,99.9979,32.11,2.43,charging,ok
2025-12-05T05:15:00+00:00,rack_01,89.39,99.9915,29.91,6.27,charging,ok
2025-12-05T05:15:00+00:00,rack_02,89.17,99.9984,31.76,4.61,charging,ok
2025-12-05T05:30:00+00:00,rack_01,88.72,99.9822,29.99,-2.67,discharging,ok
2025-12-05T05:30:00+00:00,rack_02,89.22,99.9870,31.81,0.20,idle,ok
2025-12-05T05:45:00+00:00,rack_01,89.13,99.9907,29.99,1.65,idle,ok
2025-12-05T05:45:00+00:00,rack_02,90.57,99.9925,31.49,5.38,charging,ok
2025-12-05T06:00:00+00:00,rack_01,89.07,99.9970,30.06,-0.24,idle,ok
2025-12-05T06:00:00+00:00,rack_02,89.68,99.9980,31.43,-3.55,discharging,ok
2025-12-05T06:15:00+00:00,rack_01,90.46,99.9924,30.19,5.53,charging,ok
2025-12-05T06:15:00+00:00,rack_02,88.98,99.9981,32.00,-2.82,discharging,ok
2025-12-05T06:30:00+00:00,rack_01,89.24,100.0000,29.74,-4.88,discharging,ok
2025-12-05T06:30:00+00:00,rack_02,89.36,99.9978,31.74,1.53,idle,ok
2025-12-05T06:45:00+00:00,rack_01,90.56,99.9970,29.55,5.30,charging,ok
2025-12-05T06:45:00+00:00,rack_02,90.12,99.9932,31.65,3.05,charging,ok
2025-12-05T07:00:00+00:00,rack_01,89.40,99.9941,29.47,-4.65,discharging,ok
2025-12-05T07:00:00+00:00,rack_02,88.03,99.9855,31.50,-8.38,discharging,ok
2025-12-05T07:15:00+00:00,rack_01,87.22,99.9884,29.53,-8.72,discharging,ok
2025-12-05T07:15:00+00:00,rack_02,88.37,99.9879,31.87,1.37,idle,ok
2025-12-05T07:30:00+00:00,rack_01,87.02,99.9867,29.95,-0.79,idle,ok
2025-12-05T07:30:00+00:00,rack_02,88.69,99.9950,31.34,1.29,idle,ok
2025-12-05T07:45:00+00:00,rack_01,87.76,99.9971,29.95,2.95,charging,ok
2025-12-05T07:45:00+00:00,rack_02,87.83,99.9987,31.32,-3.44,discharging,ok
2025-12-05T08:00:00+00:00,rack_01,86.52,99.9863,29.73,-4.94,discharging,ok
2025-12-05T08:00:00+00:00,rack_02,86.43,99.9966,31.70,-5.58,discharging,ok
2025-12-05T08:15:00+00:00,rack_01,84.50,99.9929,29.31,-8.11,discharging,ok
2025-12-05T08:15:00+00:00,rack_02,84.32,99.9904,31.60,-8.47,discharging,ok
2025-12-05T08:30:00+00:00,rack_01,84.20,99.9832,29.44,-1.20,idle,ok
2025-12-05T08:30:00+00:00,rack_02,82.75,100.0000,31.32,-6.26,discharging,ok
2025-12-05T08:45:00+00:00,rack_01,83.02,99.9878,28.96,-4.72,discharging,ok
2025-12-05T08:45:00+00:00,rack_02,82.59,99.9959,31.54,-0.64,idle,ok
2025-12-05T09:00:00+00:00,rack_01,80.38,99.9945,29.16,-10.54,discharging,ok
2025-12-05T09:00:00+00:00,rack_02,79.43,99.9919,31.05,-12.64,discharging,ok
2025-12-05T09:15:00+00:00,rack_01,78.76,99.9855,29.00,-6.49,discharging,ok
2025-12-05T09:15:00+00:00,rack_02,79.72,99.9880,31.25,1.14,idle,ok
2025-12-05T09:30:00+00:00,rack_01,77.44,99.9909,28.97,-5.27,discharging,ok
2025-12-05T09:30:00+00:00,rack_02,77.72,99.9822,30.78,-7.98,discharging,ok
2025-12-05T09:45:00+00:00,rack_01,76.24,99.9904,28.70,-4.82,discharging,ok
2025-12-05T09:45:00+00:00,rack_02,76.41,99.9900,30.60,-5.23,discharging,ok
2025-12-05T10:00:00+00:00,rack_01,74.85,99.9852,29.05,-5.55,discharging,ok
2025-12-05T10:00:00+00:00,rack_02,72.87,99.9942,30.63,-14.19,discharging,ok
2025-12-05T10:15:00+00:00,rack_01,72.91,99.9866,28.92,-7.75,discharging,ok
2025-12-05T10:15:00+00:00,rack_02,71.28,99.9886,31.12,-6.37,discharging,ok
2025-12-05T10:30:00+00:00,rack_01,69.13,99.9891,28.53,-15.11,discharging,ok
2025-12-05T10:30:00+00:00,rack_02,70.42,99.9858,30.81,-3.44,discharging,ok
2025-12-05T10:45:00+00:00,rack_01,68.44,99.9811,28.56,-2.80,discharging,ok
2025-12-05T10:45:00+00:00,rack_02,67.07,99.9856,30.72,-13.40,discharging,ok
2025-12-05T11:00:00+00:00,rack_01,64.73,99.9950,28.72,-14.81,discharging,ok
2025-12-05T11:00:00+00:00,rack_02,67.08,99.9895,30.17,0.07,idle,ok
2025-12-05T11:15:00+00:00,rack_01,62.81,99.9887,28.54,-7.69,discharging,ok
2025-12-05T11:15:00+00:00,rack_02,62.89,99.9873,30.66,-16.79,discharging,ok
2025-12-05T11:30:00+00:00,rack_01,60.87,99.9965,28.44,-7.76,discharging,ok
2025-12-05T11:30:00+00:00,rack_02,60.86,100.0000,29.95,-8.10,discharging,ok
2025-12-05T11:45:00+00:00,rack_01,59.70,99.9812,28.24,-4.69,discharging,ok
2025-12-05T11:45:00+00:00,rack_02,59.48,99.9955,30.22,-5.52,discharging,ok
2025-12-05T12:00:00+00:00,rack_01,56.66,99.9892,28.15,-12.14,discharging,ok
2025-12-05T12:00:00+00:00,rack_02,58.36,99.9827,29.68,-4.47,discharging,ok
2025-12-05T12:15:00+00:00,rack_01,55.98,99.9928,27.79,-2.73,discharging,ok
2025-12-05T12:15:00+00:00,rack_02,56.49,99.9873,29.59,-7.51,discharging,ok
2025-12-05T12:30:00+00:00,rack_01,52.72,99.9826,27.81,-13.03,discharging,ok
2025-12-05T12:30:00+00:00,rack_02,53.50,99.9931,29.99,-11.95,discharging,ok
2025-12-05T12:45:00+00:00,rack_01,51.62,99.9979,27.78,-4.42,discharging,ok
2025-12-05T12:45:00+00:00,rack_02,50.68,99.9913,29.66,-11.26,discharging,ok
2025-12-05T13:00:00+00:00,rack_01,49.68,99.9868,27.18,-7.73,discharging,ok
2025-12-05T13:00:00+00:00,rack_02,50.04,100.0000,29.53,-2.56,discharging,ok
2025-12-05T13:15:00+00:00,rack_01,46.12,99.9909,27.50,-14.24,discharging,ok
2025-12-05T13:15:00+00:00,rack_02,47.12,100.0000,29.81,-11.69,discharging,ok
2025-12-05T13:30:00+00:00,rack_01,46.10,99.9835,27.60,-0.08,idle,ok
2025-12-05T13:30:00+00:00,rack_02,45.23,99.9882,29.46,-7.58,discharging,ok
2025-12-05T13:45:00+00:00,rack_01,43.76,99.9999,27.42,-9.39,discharging,ok
2025-12-05T13:45:00+00:00,rack_02,41.97,99.9822,29.01,-13.04,discharging,ok
2025-12-05T14:00:00+00:00,rack_01,40.15,99.9820,27.33,-14.44,discharging,ok
2025-12-05T14:00:00+00:00,rack_02,41.27,99.9934,29.10,-2.80,discharging,ok
2025-12-05T14:15:00+00:00,rack_01,39.24,99.9948,26.67,-3.62,discharging,ok
2025-12-05T14:15:00+00:00,rack_02,39.53,99.9931,28.82,-6.94,discharging,ok
2025-12-05T14:30:00+00:00,rack_01,37.26,99.9910,26.67,-7.93,discharging,ok
2025-12-05T14:30:00+00:00,rack_02,38.45,99.9915,28.82,-4.31,discharging,ok
2025-12-05T14:45:00+00:00,rack_01,36.39,99.9975,26.96,-3.46,discharging,ok
2025-12-05T14:45:00+00:00,rack_02,35.03,99.9947,29.00,-13.70,discharging,ok
2025-12-05T15:00:00+00:00,rack_01,35.35,99.9819,26.40,-4.17,discharging,ok
2025-12-05T15:00:00+00:00,rack_02,34.36,99.9898,28.81,-2.67,discharging,ok
2025-12-05T15:15:00+00:00,rack_01,32.61,99.9956,26.84,-10.97,discharging,ok
2025-12-05T15:15:00+00:00,rack_02,32.15,99.9949,28.81,-8.84,discharging,ok
2025-12-05T15:30:00+00:00,rack_01,30.91,99.9998,26.59,-6.79,discharging,ok
2025-12-05T15:30:00+00:00,rack_02,32.40,99.9951,28.31,0.97,idle,ok
2025-12-05T15:45:00+00:00,rack_01,29.58,99.9963,26.32,-5.31,discharging,ok
2025-12-05T15:45:00+00:00,rack_02,31.40,99.9961,28.13,-3.96,discharging,ok
2025-12-05T16:00:00+00:00,rack_01,30.09,99.9861,26.09,2.04,charging,ok
2025-12-05T16:00:00+00:00,rack_02,29.86,99.9922,28.10,-6.16,discharging,ok
2025-12-05T16:15:00+00:00,rack_01,28.24,99.9878,26.39,-7.39,discharging,ok
2025-12-05T16:15:00+00:00,rack_02,28.51,99.9880,28.19,-5.41,discharging,ok
2025-12-05T16:30:00+00:00,rack_01,26.52,99.9921,26.52,-6.89,discharging,ok
2025-12-05T16:30:00+00:00,rack_02,26.82,99.9908,27.97,-6.76,discharging,ok
2025-12-05T16:45:00+00:00,rack_01,27.60,99.9855,26.27,4.30,charging,ok
2025-12-05T16:45:00+00:00,rack_02,26.44,99.9836,28.64,-1.51,idle,ok
2025-12-05T17:00:00+00:00,rack_01,26.97,99.9916,26.59,-2.52,discharging,ok
2025-12-05T17:00:00+00:00,rack_02,26.69,99.9890,28.12,0.96,idle,ok
2025-12-05T17:15:00+00:00,rack_01,25.42,99.9950,26.05,-6.17,discharging,ok
2025-12-05T17:15:00+00:00,rack_02,24.61,99.9880,28.24,-8.29,discharging,ok
2025-12-05T17:30:00+00:00,rack_01,26.24,99.9841,26.46,3.28,charging,ok
2025-12-05T17:30:00+00:00,rack_02,26.43,99.9996,27.87,7.29,charging,ok
2025-12-05T17:45:00+00:00,rack_01,24.99,99.9862,26.48,-5.03,discharging,ok
2025-12-05T17:45:00+00:00,rack_02,24.66,99.9916,27.81,-7.11,discharging,ok
2025-12-05T18:00:00+00:00,rack_01,24.28,99.9918,26.04,-2.82,discharging,ok
2025-12-05T18:00:00+00:00,rack_02,25.29,99.9898,28.27,2.56,charging,ok
2025-12-05T18:15:00+00:00,rack_01,25.05,99.9959,25.96,3.09,charging,ok
2025-12-05T18:15:00+00:00,rack_02,26.03,99.9957,28.00,2.94,charging,ok
2025-12-05T18:30:00+00:00,rack_01,24.09,99.9887,26.00,-3.84,discharging,ok
2025-12-05T18:30:00+00:00,rack_02,24.91,99.9972,28.52,-4.48,discharging,ok
2025-12-05T18:45:00+00:00,rack_01,26.71,99.9805,26.36,10.45,charging,ok
2025-12-05T18:45:00+00:00,rack_02,26.46,99.9950,27.92,6.21,charging,ok
2025-12-05T19:00:00+00:00,rack_01,26.18,99.9852,26.25,-2.11,discharging,ok
2025-12-05T19:00:00+00:00,rack_02,25.05,100.0000,28.43,-5.64,discharging,ok
2025-12-05T19:15:00+00:00,rack_01,25.75,99.9988,26.61,-1.72,idle,ok
2025-12-05T19:15:00+00:00,rack_02,26.77,99.9944,28.19,6.88,charging,ok
2025-12-05T19:30:00+00:00,rack_01,28.61,99.9821,26.01,11.46,charging,ok
2025-12-05T19:30:00+00:00,rack_02,26.59,99.9968,28.00,-0.71,idle,ok
2025-12-05T19:45:00+00:00,rack_01,28.51,99.9891,26.76,-0.39,idle,ok
2025-12-05T19:45:00+00:00,rack_02,27.72,99.9856,28.24,4.50,charging,ok
2025-12-05T20:00:00+00:00,rack_01,30.08,99.9943,26.63,6.25,charging,ok
2025-12-05T20:00:00+00:00,rack_02,28.92,99.9858,28.10,4.79,charging,ok
2025-12-05T20:15:00+00:00,rack_01,29.76,99.9959,26.57,-1.25,idle,ok
2025-12-05T20:15:00+00:00,rack_02,29.65,99.9836,28.48,2.93,charging,ok
2025-12-05T20:30:00+00:00,rack_01,31.49,99.9910,26.94,6.91,charging,ok
2025-12-05T20:30:00+00:00,rack_02,31.01,99.9865,28.38,5.46,charging,ok
2025-12-05T20:45:00+00:00,rack_01,32.15,99.9834,26.80,2.65,charging,ok
2025-12-05T20:45:00+00:00,rack_02,33.85,99.9942,28.28,11.34,charging,ok
2025-12-05T21:00:00+00:00,rack_01,35.33,99.9868,26.40,12.69,charging,ok
2025-12-05T21:00:00+00:00,rack_02,33.91,99.9874,28.74,0.26,idle,ok
2025-12-05T21:15:00+00:00,rack_01,36.50,99.9854,27.21,4.69,charging,ok
2025-12-05T21:15:00+00:00,rack_02,34.95,99.9883,28.77,4.12,charging,ok
2025-12-05T21:30:00+00:00,rack_01,38.31,99.9852,26.87,7.26,charging,ok
2025-12-05T21:30:00+00:00,rack_02,38.44,99.9830,28.51,13.99,charging,ok
2025-12-05T21:45:00+00:00,rack_01,40.24,99.9998,26.70,7.70,charging,ok
2025-12-05T21:45:00+00:00,rack_02,40.22,99.9876,29.10,7.10,charging,ok
2025-12-05T22:00:00+00:00,rack_01,41.60,99.9918,26.91,5.44,charging,ok
2025-12-05T22:00:00+00:00,rack_02,42.00,99.9806,28.75,7.12,charging,ok
2025-12-05T22:15:00+00:00,rack_01,44.09,99.9890,26.91,9.98,charging,ok
2025-12-05T22:15:00+00:00,rack_02,44.10,99.9967,29.07,8.39,charging,ok
2025-12-05T22:30:00+00:00,rack_01,43.97,99.9893,27.05,-0.51,idle,ok
2025-12-05T22:30:00+00:00,rack_02,45.24,99.9966,29.23,4.57,charging,ok
2025-12-05T22:45:00+00:00,rack_01,45.92,99.9938,27.16,7.83,charging,ok
2025-12-05T22:45:00+00:00,rack_02,46.37,99.9838,29.25,4.51,charging,ok
2025-12-05T23:00:00+00:00,rack_01,50.01,99.9808,27.63,16.34,charging,ok
2025-12-05T23:00:00+00:00,rack_02,48.48,99.9860,29.46,8.44,charging,ok
2025-12-05T23:15:00+00:00,rack_01,51.28,99.9813,27.47,5.09,charging,ok
2025-12-05T23:15:00+00:00,rack_02,50.29,99.9841,29.96,7.24,charging,ok
2025-12-05T23:30:00+00:00,rack_01,53.32,99.9927,28.01,8.15,charging,ok
2025-12-05T23:30:00+00:00,rack_02,53.97,99.9998,29.99,14.71,charging,ok
2025-12-05T23:45:00+00:00,rack_01,55.04,99.9909,27.87,6.87,charging,ok
2025-12-05T23:45:00+00:00,rack_02,56.36,99.9901,29.79,9.60,charging,ok
2025-12-06T00:00:00+00:00,rack_01,56.73,99.9864,27.78,6.78,charging,ok
2025-12-06T00:00:00+00:00,rack_02,58.45,99.9956,29.65,8.34,charging,ok
2025-12-06T00:15:00+00:00,rack_01,60.81,99.9906,28.33,16.29,charging,ok
2025-12-06T00:15:00+00:00,rack_02,60.82,99.9995,29.80,9.50,charging,ok
2025-12-06T00:30:00+00:00,rack_01,62.12,99.9853,28.49,5.25,charging,ok
2025-12-06T00:30:00+00:00,rack_02,62.74,99.9811,30.63,7.68,charging,ok
2025-12-06T00:45:00+00:00,rack_01,63.17,99.9969,28.59,4.19,charging,ok
2025-12-06T00:45:00+00:00,rack_02,63.49,99.9967,30.63,2.99,charging,ok
2025-12-06T01:00:00+00:00,rack_01,65.13,99.9918,28.71,7.87,charging,ok
2025-12-06T01:00:00+00:00,rack_02,66.39,99.9982,30.09,11.58,charging,ok
2025-12-06T01:15:00+00:00,rack_01,68.43,99.9988,28.63,13.18,charging,ok
2025-12-06T01:15:00+00:00,rack_02,68.10,99.9837,30.97,6.85,charging,ok
2025-12-06T01:30:00+00:00,rack_01,70.85,99.9897,28.54,9.70,charging,ok
